Title,Word,n,nwords
6619,"Человек, потерявший лицо",прострелив,1,22394
6620,"Человек, потерявший лицо",картину,1,22394
6621,"Человек, потерявший лицо",скрытый,1,22394
6622,"Человек, потерявший лицо",стене,2,22394
6623,"Человек, потерявший лицо",аппарат,4,22394
6624,"Человек, потерявший лицо",автоматической,1,22394
6625,"Человек, потерявший лицо",приведенный,1,22394
6626,"Человек, потерявший лицо",судьей,2,22394
6627,"Человек, потерявший лицо",ломились,1,22394
6628,"Человек, потерявший лицо",заснял,1,22394
6629,"Человек, потерявший лицо",свете,1,22394
6630,"Человек, потерявший лицо",тысячесвечовой,1,22394
6631,"Человек, потерявший лицо",лампы,1,22394
6632,"Человек, потерявший лицо",числе,1,22394
6633,"Человек, потерявший лицо",бледным,1,22394
6634,"Человек, потерявший лицо",ввалившимися,1,22394
6635,"Человек, потерявший лицо",клиширован,1,22394
6636,"Человек, потерявший лицо",отпечатан,1,22394
6637,"Человек, потерявший лицо",тысячах,1,22394
6638,"Человек, потерявший лицо",экземпляров,1,22394
6639,"Человек, потерявший лицо",разослан,1,22394
6640,"Человек, потерявший лицо",полицейским,1,22394
6641,"Человек, потерявший лицо",участкам,1,22394
6642,"Человек, потерявший лицо",управлениям,1,22394
6643,"Человек, потерявший лицо",поместили,1,22394
6644,"Человек, потерявший лицо",верноподданные,1,22394
6645,"Человек, потерявший лицо",граждане,1,22394
